id,user_id,sub_started,ends_at,price_cents,state,recurrent
ebb3ba3f-648b-46ea-a60c-137873e1f7c7,00c83a55-7835-4670-9717-9e204af5e8c1,2022-11-02 12:40:56.255638,2022-12-07 12:41:50.264287,29900,canceled,True
da06bd8a-3776-45c7-8e74-f5b863234e2b,00d1646d-51c9-482a-a2fd-10247e81a89f,2022-11-12 08:05:52.443641,2022-12-26 08:06:27.758643,29900,trial,False
eba709d5-ea5d-4a7d-ab2d-048b785fe9f5,00d9c0c7-de83-4169-93b0-765f0bdc9478,2022-11-22 15:44:42.157971,2022-12-06 15:44:50.428301,29900,canceled,False
bef403e8-1c5c-4e8e-86f3-430ee5ad1870,00ea15ce-43c6-43cc-bc70-79870e218839,2022-11-20 14:24:20.889205,2022-12-25 14:26:26.082534,29900,normal_period,True
7735c433-0d6c-41d3-b488-d545a5a27dcb,00f4182a-8deb-41b8-87c6-9d43db703356,2022-11-10 19:37:01.645757,2022-12-15 19:38:36.721563,29900,normal_period,True
38cb967b-0a38-4cbc-9d40-b14c4b76be87,00f47085-1e03-42bd-88d7-bf5c05b176b4,2022-12-07 16:00:15.527756,2022-12-21 16:17:46.273677,29900,trial,False
769300eb-9c54-4f9c-a2e9-52c870ed91c0,01048ed1-03a8-4aa9-b4ec-0cb935fe378c,2022-11-21 17:29:11.200967,2022-12-05 17:29:20.097192,29900,canceled,False
52c30b37-24a8-4346-a034-dbf80f7c2a36,011834a7-914e-4420-a2e1-1b19e599e92c,2022-11-22 09:34:57.667507,2022-12-06 09:35:04.275220,29900,canceled,False
02e58007-57e0-43be-97a6-1e47fdba3c8a,01191a53-97e4-4ccc-b46e-eb6677a5d1f8,2022-11-19 07:38:32.979474,2022-12-03 07:38:37.382885,29900,canceled,True
8519a3ba-e4aa-4c1a-89fc-48992a957995,012299d0-7030-47fa-a296-c6457c68261e,2022-11-24 17:56:40.879029,2022-12-22 17:57:26.808865,29900,normal_period,False
3353118b-f9f7-4b51-823f-690e454f4b09,01300e3d-b263-4068-955c-9a7061a43126,2022-11-22 01:01:16.348794,2022-12-06 01:01:19.471422,29900,canceled,False
9f4a7919-aa55-4c85-a3e2-a1221bde7eb6,0133d6de-a271-44e6-8ebd-00a621ec56d3,2022-11-21 15:04:00.746960,2022-12-05 15:04:14.663180,29900,canceled,False
675a9342-67dd-4203-8d69-42ed2618f653,014bf297-3061-42c6-a609-ab07880a3a19,2022-11-22 07:19:45.974044,2022-12-06 07:19:50.369671,29900,canceled,False
7e1a6632-ebc5-49a1-b21e-edf7290cb3af,0150c5d1-7c23-4615-8a44-665bcae8b111,2022-11-21 15:00:44.464044,2022-12-05 15:00:52.591655,29900,canceled,False
722e9468-7a03-4537-b0ae-366c43753e1a,01579b9c-17bd-4f69-8986-16407de63776,2022-11-22 05:27:40.410065,2022-12-06 05:27:45.416162,29900,canceled,False
8a21c752-df66-4b60-b0eb-e9cbcd79f191,015cdd4a-6846-49e7-a75c-6452342b42db,2022-11-27 19:19:29.675488,2022-12-11 19:19:58.456287,29900,canceled,False
36dbf339-e93e-452e-b2af-e1816a2b26db,0175bf83-3cf7-40ac-a195-6443cc587ba9,2022-11-03 16:19:08.774378,2023-01-08 16:21:41.312082,29900,normal_period,True
2d520d4d-b4ad-4254-98be-a34587be91de,01797451-69a2-4137-92ab-31d2e3015707,2022-11-18 21:28:20.181898,2023-01-22 21:29:49.837026,29900,normal_period,False
d40b1391-6167-44c9-a2b1-fd54a48b3022,01807436-979e-4443-9c99-78a53e32f20a,2022-11-17 12:40:30.912106,2022-12-22 12:46:01.630944,29900,normal_period,True
226cf024-59a0-454a-b53d-da1ba5e43601,01852cd4-765f-4363-8466-2b53b0f81d8b,2022-12-03 18:19:24.971006,2022-12-31 18:20:19.643469,29900,trial,True
5cf83d38-6db5-42a4-b19f-19b90a94fde9,018eca3e-6f04-4412-b48f-789a1d99f98c,2022-11-23 05:45:29.281747,2022-12-07 05:45:32.787975,29900,canceled,True
de2b1a02-192b-4480-ba07-9da3887766fe,018f924e-859e-4ebd-897d-ac0c3daa5685,2022-11-14 18:52:42.703724,2022-12-19 18:54:18.877643,29900,normal_period,True
99275ddf-6394-49a4-9cb9-ffdce9a7ba13,0190d1c4-289b-490a-8d4d-47b18e4214ca,2022-11-24 16:26:51.229043,2022-12-22 16:28:04.629089,29900,normal_period,False
9dd5c352-82a9-4cb4-b286-610939a8dbf4,0191d183-9c58-46b8-b09e-047c87dfdf9b,2022-11-09 17:39:59.534716,2022-11-23 17:42:00.245759,29900,canceled,True
2766b9a5-1003-466c-9160-4599a3258d16,0198e6a2-9c41-4001-8f3e-37f15cb620cd,2022-11-13 08:03:13.136562,2022-12-18 08:06:08.012714,29900,normal_period,False
b5d380fb-1d15-45bf-a1b0-4bb0fd0a5293,01a3ce32-7e8c-4330-a2e9-506b6452eda6,2022-11-19 18:15:54.284194,2023-01-03 18:17:00.059793,29900,normal_period,True
4b57fb11-2730-475f-b90b-3600d41a7e47,01a5efe1-42a0-4c29-a2ed-aa035eec0b32,2022-11-22 07:09:36.622270,2022-12-06 07:09:46.298469,29900,canceled,False
baa59cbd-c813-486a-855d-1b81b535f3eb,01ae2fd7-e385-4ad0-9193-ebf165706e43,2022-11-22 07:34:47.830890,2022-12-06 07:34:54.644069,29900,canceled,False
096d6921-fe5c-490a-87de-e40f57ae5b12,01ae5bdf-9b23-489f-b085-343a48f5b528,2022-11-20 19:54:40.977727,2022-12-25 19:55:24.749258,29900,normal_period,True
2b8736de-ae41-4835-a6a5-39f77133f450,01ae6d58-3dba-4c3e-8d19-e6bc292cff49,2022-11-26 13:42:48.526338,2022-12-10 13:44:20.893948,29900,canceled,False
be59a4b4-01f1-4135-b74a-7e7c2ba5a066,01bac007-5049-4544-a5d0-ba217defa867,2022-11-16 19:28:58.943893,2022-12-21 19:29:59.364380,29900,normal_period,True
f8e7b1f9-e0c6-455e-a9b2-f89f28ae57e1,01bed057-b4c7-4b91-88dc-4fc5a226c219,2022-12-04 15:51:34.046847,2023-01-01 15:52:18.311724,29900,trial,False
688a80f7-793d-419e-893a-0846459c6510,01bf9543-b097-4a39-9bfb-850a7835683d,2022-11-22 07:29:04.461491,2022-12-06 07:29:07.240192,29900,canceled,False
20c53943-7649-4e5b-b8dd-8adce431389c,01c06abc-2710-4724-8f62-26795cac846f,2022-11-21 10:20:48.180907,2022-12-05 10:20:52.322514,29900,canceled,False
47a9d069-4bfc-49b4-850d-43c2c15b499e,01c29499-a9e6-48a6-a258-1032dc32645c,2022-11-21 14:33:03.825527,2022-12-26 14:35:20.954253,29900,normal_period,True
725906b9-a24b-4afc-87dc-1ca97d3fb8b1,01c622d3-a2c5-44a9-abf3-920dadd6688a,2022-12-12 14:19:02.621046,2023-01-11 14:22:28.859253,29900,normal_period,True
27be0f23-9f9c-4478-b978-71d61545d8ee,01d52d2b-fd10-464b-8848-25d80335a446,2022-11-22 15:17:13.270712,2022-12-06 15:17:16.501520,29900,canceled,True
3949fb73-cced-412b-85f6-b8bd14d51992,01d6d35e-52d3-4253-a2fb-4fa5b9014585,2022-11-27 18:25:54.772752,2023-01-11 18:28:28.699151,29900,normal_period,True
27a402af-2d56-47d1-9545-51632785dfb4,01d75180-5516-4ceb-9f2f-b7601567f971,2022-11-21 09:58:05.076364,2022-12-05 09:58:41.553965,29900,canceled,False
865b473d-5296-464d-91b5-ab6553b7d5e1,01eb2a85-c03f-4cb8-a0b7-96a32364790d,2022-11-04 11:45:56.157255,2023-11-04 11:45:56.155470,29900,normal_period,False
4f759a6d-d2fc-4ee9-9f49-d3495cde3623,01f2d390-ac87-4ad9-b889-97d23720b10c,2022-11-22 07:29:59.710614,2022-12-06 07:30:07.210040,29900,canceled,False
097f9703-750e-4b67-8b6f-ce6eefbfa0d6,0202a686-e5bf-4650-9e4e-a1ceec885d8a,2022-11-22 16:22:20.085917,2022-12-06 16:22:22.958713,29900,canceled,True
b7c2d373-1037-4e41-846b-1b6857fe5727,02048c63-bc86-4974-80e4-5a3d5a1ce2ec,2022-11-21 15:46:20.686279,2022-12-05 15:46:44.939182,29900,canceled,False
925994ab-bbc0-4d59-9d56-9db426a2346d,021340b5-500a-44e1-ba6d-139c4308bdd2,2022-11-25 06:15:19.873075,2023-01-25 06:15:19.871573,29900,normal_period,False
870ca0e5-a297-4cb0-94c5-efcafbf42916,021d0a40-6ba8-4a6a-afd5-d3c088c2c758,2022-12-01 20:23:30.351117,2022-12-15 20:36:38.388634,29900,trial,True
3da65cab-6f9f-4883-8ca0-6a94ccad4a20,021f99b3-5952-432e-9b3a-5fdbadabf24c,2022-11-21 10:48:08.152456,2022-12-05 10:48:22.377809,29900,canceled,False
fc653a3d-23ea-4307-b3a2-f8e682b37540,0226212d-e793-416c-8867-da257eeffd61,2022-11-20 09:00:04.915741,2022-12-25 09:06:34.962166,29900,normal_period,True
891e6d37-cba5-4360-a191-6d495804545f,022e5a72-aafb-432c-aefa-a7092eeb1c82,2022-11-27 15:26:46.514373,2023-01-11 15:27:48.282937,29900,normal_period,True
e24612fd-b540-407d-a6c5-ae9043fdd3b1,023246c5-de58-48af-b904-eb26cb4b6116,2022-12-07 13:03:33.915664,2022-12-21 13:04:30.923505,29900,trial,True
c33ca0c0-67f1-4eae-a9b5-d502a00f0060,02404596-4960-4944-bfdf-ba54d887ac86,2022-11-22 07:14:04.610131,2022-12-06 07:14:10.271880,29900,canceled,False
6c4982cd-2912-4cf4-b9b1-6ae085257dd3,0244c331-d348-4c04-bb5c-66397f55aabe,2022-11-19 15:52:12.011482,2022-12-03 15:52:16.949593,29900,canceled,True
bf9fc21c-b3f7-43cf-b9bf-fd304484bb67,024e99f5-687f-40cf-a08e-12991ac3f39d,2022-11-21 19:14:23.773288,2022-12-05 19:14:32.795188,29900,canceled,False
3a97ce8d-06b6-46f8-9826-da195d4172d2,02507eb0-77e3-40e0-b034-435bef6ce67c,2022-11-29 17:27:10.608890,2023-01-03 17:27:49.092162,29900,normal_period,True
2ec43597-3bae-4ee5-ab9f-89ba9014a70b,025d60b6-d491-46ce-9306-6c34e99f7c5f,2022-11-22 09:01:20.713935,2022-12-06 09:01:31.650234,29900,canceled,False
22d94f6c-b72b-4e1f-8e19-23d649efd367,025f41c5-35e0-4126-9f03-36651de6ca4f,2022-11-21 10:29:41.750513,2022-12-05 10:29:49.250003,29900,canceled,False
c8730c47-770f-4eab-998d-a530b7520274,02616f2a-7b1c-4bbf-b2a5-c35e23b04211,2022-11-25 19:36:52.505539,2022-12-25 19:36:52.503958,29900,normal_period,False
6ebb1f6c-1b5f-4c6a-9e9e-2a896d22fc26,02685399-3e02-4f0f-ad0c-ec87ae492592,2022-12-01 22:50:47.575594,2022-12-29 22:52:40.356431,29900,trial,False
845fcf29-e343-4d94-86a8-2c4dea5e54fc,026cae19-cf25-46fd-bc34-58ae3a7aa57d,2022-11-27 09:47:37.983489,2022-12-11 09:48:39.980501,29900,canceled,False
f351ca25-190f-4994-81bd-0223e38b3cc2,026fdffd-c459-4fe9-a458-8af52752710a,2022-12-03 17:18:19.796672,2022-12-17 17:19:19.623430,29900,trial,False
9c334522-02b4-4dd7-a548-368c02b72719,0278aad9-106c-440f-8947-6eedf667224f,2022-12-02 19:49:57.805698,2023-02-05 19:51:18.426565,29900,normal_period,True
2be82168-5617-4dc0-85aa-dab1ceaa1d0b,0296d216-af43-4e2a-93ca-abd1c7b33711,2022-11-22 06:56:05.786685,2022-12-06 06:56:12.960156,29900,canceled,False
85e73357-f127-4eda-9908-96d8b0119697,0296e80f-ead5-40df-8e92-26d0c115e6f5,2022-11-19 09:59:18.301626,2022-12-03 09:59:21.663708,29900,canceled,True
bcee6973-0da4-4f04-9f9a-1286271fb4a2,029c44cd-3063-4846-af53-97d1fbe7f4d3,2022-11-21 10:05:50.106874,2022-12-05 10:05:57.342996,29900,canceled,False
c4284a3b-5cd6-488c-a9c0-2649cc4a280d,029e9435-4b83-43aa-8616-07a29e015fc9,2022-12-08 18:22:33.773014,2022-12-22 18:22:27.000000,29900,trial,False
23ffcf3d-0eac-4667-9af2-b5410988e824,029f5d84-58d9-42d2-ada7-4325b8054b19,2022-11-22 08:10:09.326567,2022-12-06 08:10:13.338187,29900,canceled,True
e553989e-608d-43e0-b2b2-767dc83be8b2,02aa8e33-f2b3-483a-9f00-f579b28fc3ae,2022-11-21 15:33:20.216351,2022-12-05 15:33:24.119429,29900,canceled,True
0111fb43-223d-4cfb-912a-bbaf96a1e4c0,02af319e-26b6-4273-8765-d047759f267e,2022-11-21 13:09:08.481720,2022-12-05 13:10:14.399067,29900,canceled,False
8dc1241b-dba3-4129-9c61-612640573274,02b56612-c49c-49ef-af4d-ed5f4dcdb0ec,2022-11-21 19:38:26.955892,2022-12-05 19:38:34.578632,29900,canceled,False
9cf8fb91-1cae-440e-8528-abecea09c37e,02c703da-2bc9-42ea-8a5e-9fd73f3d78d7,2022-11-22 08:57:19.938257,2022-12-06 08:57:26.697571,29900,canceled,False
05bcf2bf-6c06-4642-a86b-1c2b43f433c0,02cc1f62-5f45-4c84-9dae-7442301054e3,2022-12-13 06:40:35.680959,2023-01-26 06:41:27.589972,29900,trial,True
83309c7e-057d-4832-80b3-e68912dae3d9,02d3ef9e-2a85-4c14-89a5-5989af369dc1,2022-11-21 22:00:53.422235,2022-12-05 22:01:05.792975,29900,canceled,False
162fa60f-083f-4119-845d-292ebd6d35bb,02d4df31-6889-437e-a490-c28d4fcfb0cd,2022-11-21 04:30:40.619560,2022-12-05 04:30:49.311557,29900,canceled,False
45ac8219-e559-4dbd-b60c-bed252f4c80d,02d5ca3d-091c-42db-a0b2-5dbb0d3abaad,2022-11-20 19:53:17.750586,2023-01-08 19:55:22.533870,29900,normal_period,True
49ae21fa-a7ad-4697-8344-bfddb375ecbf,02d9e5c8-78c0-40e9-90f4-8a6facd96b0e,2022-11-15 11:27:20.273219,2022-11-29 11:30:46.360179,29900,canceled,True
a6c714af-25b5-454d-870b-5f332112923b,02e4cedf-e15c-4723-ab76-401da171fb44,2022-11-22 06:57:04.417220,2022-12-06 06:57:10.106289,29900,canceled,False
ddac22dc-a8d7-4e71-86a0-7fdf907f9c94,02e4fa75-c316-44f0-8e53-278de3642d82,2022-11-22 19:18:29.295626,2022-12-06 19:18:37.347151,29900,canceled,False
3c7925c1-7a13-4045-86d2-763380db528a,02e54d36-ee62-4597-9ff7-94de8e25b7c3,2022-11-21 16:18:13.031592,2022-12-05 16:18:19.449925,29900,canceled,False
32e6eb2f-ecc9-40eb-9a58-0004b75b061d,02f50bda-b1b4-4a60-b75c-91b8cec4b2cd,2022-11-22 14:51:13.955857,2022-12-06 14:51:17.869543,29900,canceled,True
4319c6ab-c544-439a-af04-3d2378fcae0a,02f97272-93ff-492d-bda2-d5a3c443a1e4,2022-11-21 13:20:35.136797,2022-12-05 13:20:38.042394,29900,canceled,True
c924ade8-d659-455d-9674-7487e2c3ef00,02fe6611-9046-46ac-98df-f726f7a42499,2022-11-22 15:18:44.429126,2022-12-06 15:18:57.880138,29900,canceled,False
bc38d0ad-a1ad-49cf-b75d-b29d649c2468,02fe84de-5fc6-4d95-96e7-21622fc3a721,2022-11-22 07:26:31.190538,2022-12-06 07:26:36.430359,29900,canceled,False
313c029b-0029-4c09-a3e4-979352fc29a2,030a5dae-c6f8-46cf-a85b-a3bfcecf2b18,2022-11-15 19:49:07.512645,2022-11-29 19:49:17.813761,29900,canceled,False
d6f7b385-1464-49ff-8b50-5621597ed9a8,03157bdc-b7cb-4ae8-a95a-146a80d6bf03,2022-11-22 05:19:17.300834,2022-12-06 05:19:20.641664,29900,canceled,False
e3d17583-0848-4329-9d3f-4d3742c9b89c,032003df-d76e-40f9-83fc-a170f8fcd2ba,2022-11-22 06:57:27.496100,2022-12-06 06:57:38.964906,29900,canceled,False
0395df0c-eb02-4a53-83ee-bf7472b598c0,03210269-f649-414e-ab6a-8dd331581020,2022-11-27 20:49:02.360865,2022-12-11 20:50:18.693455,29900,canceled,False
f53934fa-1749-4ae7-97cf-3d143c240f21,0323db41-b3ae-415b-88b9-1a0dbc03d071,2022-11-19 00:21:21.330888,2022-12-03 00:21:23.808010,29900,canceled,True
2b9cca32-26f9-4b41-8c00-5366bd5390de,032a179c-34a9-42d4-b02d-354d319eb4ed,2022-11-20 04:15:02.311601,2022-12-04 04:15:19.490810,29900,canceled,True
760b4149-8ab4-4726-a4dd-854d4cbd9cea,034c16a0-da92-4f95-960b-341cfd63da30,2022-11-20 12:26:51.010534,2022-12-04 12:30:17.803213,29900,canceled,False
89792126-bd76-42cc-91c7-35958e9a40f4,0351c03a-fc8e-49d0-b239-a5b13b52e507,2022-12-05 12:10:18.004536,2023-01-05 12:10:18.002502,29900,normal_period,False
0c2f83f2-d0d3-4018-acd3-18775f2385ee,0355f142-afcb-4062-a61f-224b7f1ab6c1,2022-11-23 06:55:10.654048,2022-12-07 06:55:13.644155,29900,canceled,True
fb19250b-9f11-4e44-9a44-70df4e83e200,036bc3fa-97d8-4b90-8513-9acbd5c64e18,2022-11-06 12:48:46.890752,2022-11-20 12:49:47.562261,29900,canceled,False
ca9b657c-bc3c-45bb-9017-e8f93d007af0,036c3fdf-6efd-48a4-bca4-61abd549286a,2022-11-21 17:06:17.427619,2022-12-05 17:06:20.671533,29900,canceled,False
8460f603-9538-4892-969b-ca9853451e51,036dfa9b-60f9-4d3f-a4d9-564be861da3e,2022-11-20 16:20:00.853076,2022-12-25 16:21:48.859217,29900,normal_period,True
ee0211dc-c1ed-46a4-84ba-931cfa2d0332,038c148f-8fe0-4f97-9ed8-4886a117d21e,2022-12-09 18:11:39.175614,2022-12-23 18:12:20.814405,29900,trial,True
05d0000b-0b41-4918-9fe4-da3038110a6c,038db223-40eb-4cb1-b578-636a72507304,2022-11-06 19:19:02.118456,2022-12-20 19:19:46.916792,29900,normal_period,True
a58bf10b-4e8b-41ca-aa77-2f826d44f103,039086f5-bb93-4415-9bfc-9f7ef8d2c396,2022-11-22 04:05:46.713008,2022-12-06 04:05:49.492938,29900,canceled,True
2c712655-7b85-4ad8-bbc7-b481cf5fb765,03918b68-3467-488c-948b-ffe469f3cc2d,2022-11-17 15:35:54.346682,2023-01-01 15:36:27.244642,29900,normal_period,False
cf40eb07-1ce2-4958-9220-a550c1cab714,039bc6ed-2f78-481d-8a9f-ece739788a5c,2022-11-19 17:31:33.319523,2022-12-03 17:31:35.800986,29900,canceled,True
781be610-a367-48a4-a62a-06366442e7af,03a23432-6423-4ea8-a0da-b4c132ee21b6,2022-11-21 16:08:02.958647,2022-12-05 16:08:10.408167,29900,canceled,False
cd178ddc-624e-4cee-bbdd-3c50eb577d69,03a3ef19-a016-4e09-8933-27c49f78f4f6,2022-11-16 15:45:47.953376,2022-12-21 15:46:46.673327,29900,normal_period,True
b15b9cc7-3e53-417d-a2bc-0fb11d233378,03b0a8a4-37d1-41f0-9ddb-059be9a856ea,2022-11-19 16:35:51.754115,2022-12-03 16:35:54.848872,29900,canceled,True
1843703c-b869-4fbc-b71f-f60ead96ed40,03b7f206-abd1-44e9-bff1-0719f7574a1b,2022-11-21 10:21:22.473563,2022-12-05 10:21:26.079281,29900,canceled,False
f1821aba-685f-4200-b19c-b5332176252d,03bdcf91-055b-4c15-aece-e29cefe7d337,2022-11-21 17:20:25.421619,2022-12-05 17:20:28.968405,29900,canceled,True
733e670d-5f05-47d6-860a-df7ceefbf9ac,03c4d7cc-1624-4eed-9f98-2c8a06ba9621,2022-11-22 13:49:56.747333,2022-12-06 13:50:00.045682,29900,canceled,True
bde7bb1c-8b44-4012-ba1a-b6e16cfd23e1,03ca7d0c-f34c-4ef6-9e80-4162604c92fd,2022-11-19 19:36:13.498595,2022-12-24 19:37:16.790900,29900,normal_period,False
09505689-d6e2-4f34-a483-cd3e4701e9b9,03d57e47-d31a-4f5d-98fb-cfe80a1cb5fb,2022-11-06 12:08:20.291174,2022-12-11 12:08:45.396696,29900,canceled,True
c50a27cc-614c-473a-8503-07f0c86f9fc1,03d64d5e-90a7-438d-ac62-505e0aabb454,2022-11-22 13:52:04.038398,2022-12-06 13:52:15.515280,29900,canceled,False
1e9ad029-ba01-49b9-9f4a-6f4ae84a94e2,03dc83fc-da60-4209-b1df-6027224f4d73,2022-11-19 09:25:56.880701,2022-12-03 09:26:00.379944,29900,canceled,True
eaa8f067-af1a-441b-8092-a55cb0f3aa36,03dccf56-a824-4a42-ac82-fe1a39dd5c85,2022-12-04 08:09:48.071289,2023-01-04 08:09:48.069033,29900,normal_period,False
888c7896-6397-4136-8fdb-7958d50ccf66,03e1f8f1-cd51-47e8-8471-6a08365e1c2e,2022-11-21 17:03:52.565191,2022-12-05 17:04:02.396977,29900,canceled,False
29620b17-57c3-4d40-83cf-118498b7ff2a,03e23c44-203e-45ee-9593-021f9ee1b485,2022-11-02 16:35:13.767246,2022-11-17 13:00:19.205255,29900,canceled,False
2b52f189-feff-4a9a-b68a-6ee32b97ef67,03e94aaf-fb2c-4c51-b85e-2d2c05f57fde,2022-11-22 15:18:05.420154,2022-12-06 15:18:08.808036,29900,canceled,True
4ef37690-f3c5-411c-ac4f-2b5ef65a4851,03f1ded9-be7e-4736-a7dc-43dc52e74bda,2022-11-16 08:59:06.048294,2024-11-16 08:59:06.046757,29900,normal_period,False
d58734ed-6f71-4793-b4a1-e1eeb84e8372,03f3e843-4cc8-4665-9ef0-b240e9135f73,2022-12-10 19:21:12.707485,2022-12-24 19:22:31.872165,29900,trial,True
4851692c-5729-4195-8ef9-1aee36a876cb,03f62d52-656b-4f39-bb70-054bd5b3df15,2022-11-21 14:17:47.346445,2022-12-05 14:18:00.430760,29900,canceled,False
fa9d3576-84ab-422a-a333-b168059a997c,03f93786-af0f-4426-91fd-51c677b6bc8b,2022-11-22 09:24:50.171399,2022-12-06 09:24:53.688929,29900,canceled,False
87ed4d3b-1b92-4f89-898b-d5b372730cd7,0402e471-bbbd-4a3d-a691-63b7766eb6a9,2022-11-06 23:23:41.469316,2022-11-20 23:24:20.490143,29900,canceled,True
d21afae5-b0e1-4a4d-b899-6b8ef154404a,04048485-0585-4808-b3a7-ff00d96d2127,2022-11-22 14:55:31.135769,2022-12-06 14:55:34.826315,29900,canceled,True
d00e57e6-f529-46fb-b648-b42ff5b36f8c,0407c738-c406-469a-9423-847abdfc2659,2022-12-10 20:00:19.533120,2022-12-24 20:02:32.220777,29900,trial,True
1060f401-3b4c-450f-91bb-f85444334252,040c97bb-1294-4383-8f01-e5490a53252a,2022-11-12 21:14:20.923654,2022-12-26 21:15:17.933710,29900,normal_period,False
